concept id	name	element file id
FMA20394	human body	FJ3644
FMA20394	human body	FJ2555
FMA20394	human body	FJ2554
FMA20394	human body	FJ1460
FMA20394	human body	FJ3640
FMA20394	human body	FJ1461
FMA20394	human body	FJ1460M
FMA20394	human body	FJ2729
FMA20394	human body	FJ2968
FMA20394	human body	FJ2967
FMA20394	human body	FJ2728
FMA20394	human body	FJ2727
FMA20394	human body	FJ2969
FMA20394	human body	FJ2722
FMA20394	human body	FJ2964
FMA20394	human body	FJ2721
FMA20394	human body	FJ2963
FMA20394	human body	FJ2724
FMA20394	human body	FJ2966
FMA20394	human body	FJ2723
FMA20394	human body	FJ2965
FMA20394	human body	FJ2960
FMA20394	human body	FJ2720
FMA20394	human body	FJ2962
FMA20394	human body	FJ2961
FMA20394	human body	FJ1485M
FMA20394	human body	FJ1461M
FMA20394	human body	FJ2737
FMA20394	human body	FJ2979
FMA20394	human body	FJ2978
FMA20394	human body	FJ2975
FMA20394	human body	FJ2974
FMA20394	human body	FJ2977
FMA20394	human body	FJ2976
FMA20394	human body	FJ2971
FMA20394	human body	FJ2970
FMA20394	human body	FJ2731
FMA20394	human body	FJ2973
FMA20394	human body	FJ1883
FMA20394	human body	FJ2972
FMA20394	human body	FJ1680M
FMA20394	human body	FJ1486M
FMA20394	human body	FJ2509
FMA20394	human body	FJ2506
FMA20394	human body	FJ2748
FMA20394	human body	FJ1658
FMA20394	human body	FJ2505
FMA20394	human body	FJ2989
FMA20394	human body	FJ2508
FMA20394	human body	FJ2507
FMA20394	human body	FJ1655
FMA20394	human body	FJ2502
FMA20394	human body	FJ2986
FMA20394	human body	FJ1654
FMA20394	human body	FJ1896
FMA20394	human body	FJ2501
FMA20394	human body	FJ2985
FMA20394	human body	FJ1657
FMA20394	human body	FJ2504
FMA20394	human body	FJ2988
FMA20394	human body	FJ1656
FMA20394	human body	FJ2503
FMA20394	human body	FJ2987
FMA20394	human body	FJ1893
FMA20394	human body	FJ2982
FMA20394	human body	FJ2981
FMA20394	human body	FJ1895
FMA20394	human body	FJ2500
FMA20394	human body	FJ2984
FMA20394	human body	FJ2741
FMA20394	human body	FJ2983
FMA20394	human body	FJ2980
FMA20394	human body	FJ3609
FMA20394	human body	FJ1428
FMA20394	human body	FJ2517
FMA20394	human body	FJ3607
FMA20394	human body	FJ2516
FMA20394	human body	FJ3608
FMA20394	human body	FJ2519
FMA20394	human body	FJ2518
FMA20394	human body	FJ2513
FMA20394	human body	FJ2997
FMA20394	human body	FJ1423
FMA20394	human body	FJ2512
FMA20394	human body	FJ2996
FMA20394	human body	FJ3604
FMA20394	human body	FJ1426
FMA20394	human body	FJ2515
FMA20394	human body	FJ2999
FMA20394	human body	FJ2514
FMA20394	human body	FJ2998
FMA20394	human body	FJ1662
FMA20394	human body	FJ2993
FMA20394	human body	FJ1661
FMA20394	human body	FJ2992
FMA20394	human body	FJ2511
FMA20394	human body	FJ2753
FMA20394	human body	FJ2995
FMA20394	human body	FJ1663
FMA20394	human body	FJ2510
FMA20394	human body	FJ2994
FMA20394	human body	FJ2991
FMA20394	human body	FJ2990
FMA20394	human body	FJ1488M
FMA20394	human body	FJ1682M
FMA20394	human body	FJ2928
FMA20394	human body	FJ1464M
FMA20394	human body	FJ2927
FMA20394	human body	FJ2929
FMA20394	human body	FJ1835
FMA20394	human body	FJ2924
FMA20394	human body	FJ1834
FMA20394	human body	FJ2923
FMA20394	human body	FJ2926
FMA20394	human body	FJ1836
FMA20394	human body	FJ2925
FMA20394	human body	FJ1831
FMA20394	human body	FJ2920
FMA20394	human body	FJ1830
FMA20394	human body	FJ1833
FMA20394	human body	FJ2922
FMA20394	human body	FJ2921
FMA20394	human body	FJ2939
FMA20394	human body	FJ2938
FMA20394	human body	FJ1846
FMA20394	human body	FJ2935
FMA20394	human body	FJ2934
FMA20394	human body	FJ2937
FMA20394	human body	FJ2936
FMA20394	human body	FJ1842
FMA20394	human body	FJ2931
FMA20394	human body	FJ1841
FMA20394	human body	FJ2930
FMA20394	human body	FJ1844
FMA20394	human body	FJ2933
FMA20394	human body	FJ2932
FMA20394	human body	FJ2708
FMA20394	human body	FJ2707
FMA20394	human body	FJ2949
FMA20394	human body	FJ1684M
FMA20394	human body	FJ2709
FMA20394	human body	FJ2704
FMA20394	human body	FJ2946
FMA20394	human body	FJ2703
FMA20394	human body	FJ2945
FMA20394	human body	FJ2706
FMA20394	human body	FJ2948
FMA20394	human body	FJ2705
FMA20394	human body	FJ2947
FMA20394	human body	FJ1853
FMA20394	human body	FJ2700
FMA20394	human body	FJ2942
FMA20394	human body	FJ2941
FMA20394	human body	FJ2702
FMA20394	human body	FJ2944
FMA20394	human body	FJ2701
FMA20394	human body	FJ2943
FMA20394	human body	FJ2940
FMA20394	human body	FJ2719
FMA20394	human body	FJ2718
FMA20394	human body	FJ1661M
FMA20394	human body	FJ2715
FMA20394	human body	FJ2957
FMA20394	human body	FJ2714
FMA20394	human body	FJ2956
FMA20394	human body	FJ2717
FMA20394	human body	FJ2959
FMA20394	human body	FJ2716
FMA20394	human body	FJ2958
FMA20394	human body	FJ2711
FMA20394	human body	FJ2953
FMA20394	human body	FJ2710
FMA20394	human body	FJ2952
FMA20394	human body	FJ2713
FMA20394	human body	FJ2955
FMA20394	human body	FJ2712
FMA20394	human body	FJ2954
FMA20394	human body	FJ2951
FMA20394	human body	FJ2950
FMA20394	human body	FJ1687M
FMA20394	human body	FJ1806
FMA20394	human body	FJ1808
FMA20394	human body	FJ1807
FMA20394	human body	FJ1801
FMA20394	human body	FJ1800
FMA20394	human body	FJ1446M
FMA20394	human body	FJ2909
FMA20394	human body	FJ1817
FMA20394	human body	FJ2906
FMA20394	human body	FJ2905
FMA20394	human body	FJ2908
FMA20394	human body	FJ2907
FMA20394	human body	FJ2902
FMA20394	human body	FJ2901
FMA20394	human body	FJ2904
FMA20394	human body	FJ1814
FMA20394	human body	FJ2903
FMA20394	human body	FJ2900
FMA20394	human body	FJ1810
FMA20394	human body	FJ1423M
FMA20394	human body	FJ1532M
FMA20394	human body	FJ1689M
FMA20394	human body	FJ1828
FMA20394	human body	FJ2917
FMA20394	human body	FJ2916
FMA20394	human body	FJ2919
FMA20394	human body	FJ2918
FMA20394	human body	FJ2913
FMA20394	human body	FJ2912
FMA20394	human body	FJ1826
FMA20394	human body	FJ2915
FMA20394	human body	FJ2914
FMA20394	human body	FJ1822
FMA20394	human body	FJ2911
FMA20394	human body	FJ2910
FMA20394	human body	FJ3183
FMA20394	human body	FJ3182
FMA20394	human body	FJ2096
FMA20394	human body	FJ3185
FMA20394	human body	FJ3184
FMA20394	human body	FJ3181
FMA20394	human body	FJ3180
FMA20394	human body	FJ3179
FMA20394	human body	FJ2087
FMA20394	human body	FJ3176
FMA20394	human body	FJ2086
FMA20394	human body	FJ3175
FMA20394	human body	FJ2089
FMA20394	human body	FJ3178
FMA20394	human body	FJ3177
FMA20394	human body	FJ3194
FMA20394	human body	FJ3193
FMA20394	human body	FJ3196
FMA20394	human body	FJ3195
FMA20394	human body	FJ3190
FMA20394	human body	FJ3192
FMA20394	human body	FJ3191
FMA20394	human body	FJ3187
FMA20394	human body	FJ3186
FMA20394	human body	FJ3189
FMA20394	human body	FJ3188
FMA20394	human body	FJ1426M
FMA20394	human body	FJ3198
FMA20394	human body	FJ3197
FMA20394	human body	FJ3199
FMA20394	human body	FJ1536M
FMA20394	human body	FJ2292
FMA20394	human body	FJ3381
FMA20394	human body	FJ2291
FMA20394	human body	FJ3380
FMA20394	human body	FJ2294
FMA20394	human body	FJ3383
FMA20394	human body	FJ2293
FMA20394	human body	FJ3382
FMA20394	human body	FJ1428M
FMA20394	human body	FJ1537M
FMA20394	human body	FJ3139
FMA20394	human body	FJ3378
FMA20394	human body	FJ2046
FMA20394	human body	FJ2288
FMA20394	human body	FJ3377
FMA20394	human body	FJ3379
FMA20394	human body	FJ3374
FMA20394	human body	FJ2284
FMA20394	human body	FJ3131
FMA20394	human body	FJ3373
FMA20394	human body	FJ2044
FMA20394	human body	FJ3375
FMA20394	human body	FJ3150
FMA20394	human body	FJ3392
FMA20394	human body	FJ3391
FMA20394	human body	FJ3152
FMA20394	human body	FJ3394
FMA20394	human body	FJ3151
FMA20394	human body	FJ3393
FMA20394	human body	FJ3390
FMA20394	human body	FJ2058
FMA20394	human body	FJ3147
FMA20394	human body	FJ3389
FMA20394	human body	FJ3146
FMA20394	human body	FJ3388
FMA20394	human body	FJ3149
FMA20394	human body	FJ3148
FMA20394	human body	FJ3385
FMA20394	human body	FJ2295
FMA20394	human body	FJ3384
FMA20394	human body	FJ2298
FMA20394	human body	FJ3145
FMA20394	human body	FJ3387
FMA20394	human body	FJ2055
FMA20394	human body	FJ3144
FMA20394	human body	FJ3386
FMA20394	human body	FJ3161
FMA20394	human body	FJ3160
FMA20394	human body	FJ2074
FMA20394	human body	FJ3163
FMA20394	human body	FJ2073
FMA20394	human body	FJ3162
FMA20394	human body	FJ2069
FMA20394	human body	FJ3158
FMA20394	human body	FJ3157
FMA20394	human body	FJ3159
FMA20394	human body	FJ2065
FMA20394	human body	FJ3154
FMA20394	human body	FJ3396
FMA20394	human body	FJ2064
FMA20394	human body	FJ3153
FMA20394	human body	FJ3395
FMA20394	human body	FJ2067
FMA20394	human body	FJ3156
FMA20394	human body	FJ3398
FMA20394	human body	FJ3155
FMA20394	human body	FJ3397
FMA20394	human body	FJ3172
FMA20394	human body	FJ2082
FMA20394	human body	FJ3171
FMA20394	human body	FJ2085
FMA20394	human body	FJ3174
FMA20394	human body	FJ1710M
FMA20394	human body	FJ3173
FMA20394	human body	FJ2081
FMA20394	human body	FJ3170
FMA20394	human body	FJ3169
FMA20394	human body	FJ2079
FMA20394	human body	FJ3168
FMA20394	human body	FJ3165
FMA20394	human body	FJ3164
FMA20394	human body	FJ2078
FMA20394	human body	FJ3167
FMA20394	human body	FJ3166
FMA7152	alimentary system	FJ2409
FMA7152	alimentary system	FJ2766
FMA7152	alimentary system	FJ2405
FMA7152	alimentary system	FJ2768
FMA7152	alimentary system	FJ2404
FMA7152	alimentary system	FJ2762
FMA7152	alimentary system	FJ2761
FMA7152	alimentary system	FJ2760
FMA7152	alimentary system	FJ3073
FMA7152	alimentary system	FJ3072
FMA7152	alimentary system	FJ3075
FMA7152	alimentary system	FJ3074
FMA7152	alimentary system	FJ3071
FMA7152	alimentary system	FJ2818
FMA7152	alimentary system	FJ2817
FMA7152	alimentary system	FJ2819
FMA7152	alimentary system	FJ2816
FMA7152	alimentary system	FJ3107
FMA7152	alimentary system	FJ3106
FMA7152	alimentary system	FJ2416
FMA7152	alimentary system	FJ3109
FMA7152	alimentary system	FJ2415
FMA7152	alimentary system	FJ3108
FMA7152	alimentary system	FJ3103
FMA7152	alimentary system	FJ3102
FMA7152	alimentary system	FJ3105
FMA7152	alimentary system	FJ3104
FMA7152	alimentary system	FJ3083
FMA7152	alimentary system	FJ3086
FMA7152	alimentary system	FJ3080
FMA7152	alimentary system	FJ3081
FMA7152	alimentary system	FJ2824
FMA7152	alimentary system	FJ2821
FMA7152	alimentary system	FJ2820
FMA7152	alimentary system	FJ3117
FMA7152	alimentary system	FJ2823
FMA7152	alimentary system	FJ2822
FMA7152	alimentary system	FJ3114
FMA7152	alimentary system	FJ3113
FMA7152	alimentary system	FJ3116
FMA7152	alimentary system	FJ3115
FMA7152	alimentary system	FJ3077
FMA7152	alimentary system	FJ3110
FMA7152	alimentary system	FJ3076
FMA7152	alimentary system	FJ2386
FMA7152	alimentary system	FJ3079
FMA7152	alimentary system	FJ3112
FMA7152	alimentary system	FJ3111
FMA7152	alimentary system	FJ3095
FMA7152	alimentary system	FJ3096
FMA7152	alimentary system	FJ3091
FMA7152	alimentary system	FJ3090
FMA7152	alimentary system	FJ3093
FMA7152	alimentary system	FJ3092
FMA7152	alimentary system	FJ3128
FMA7152	alimentary system	FJ3125
FMA7152	alimentary system	FJ3124
FMA7152	alimentary system	FJ3127
FMA7152	alimentary system	FJ3126
FMA7152	alimentary system	FJ3088
FMA7152	alimentary system	FJ3123
FMA7152	alimentary system	FJ3089
FMA7152	alimentary system	FJ3122
FMA7152	alimentary system	FJ1916
FMA7152	alimentary system	FJ2609
FMA7152	alimentary system	FJ2608
FMA7152	alimentary system	FJ2605
FMA7152	alimentary system	FJ2604
FMA7152	alimentary system	FJ1914
FMA7152	alimentary system	FJ2607
FMA7152	alimentary system	FJ1913
FMA7152	alimentary system	FJ2606
FMA7152	alimentary system	FJ2568
FMA7152	alimentary system	FJ2601
FMA7152	alimentary system	FJ2567
FMA7152	alimentary system	FJ2600
FMA7152	alimentary system	FJ2603
FMA7152	alimentary system	FJ2569
FMA7152	alimentary system	FJ2602
FMA7152	alimentary system	FJ2564
FMA7152	alimentary system	FJ2563
FMA7152	alimentary system	FJ2566
FMA7152	alimentary system	FJ2565
FMA7152	alimentary system	FJ2580
FMA7152	alimentary system	FJ2619
FMA7152	alimentary system	FJ2616
FMA7152	alimentary system	FJ2615
FMA7152	alimentary system	FJ2618
FMA7152	alimentary system	FJ2617
FMA7152	alimentary system	FJ2579
FMA7152	alimentary system	FJ2612
FMA7152	alimentary system	FJ2578
FMA7152	alimentary system	FJ2611
FMA7152	alimentary system	FJ2614
FMA7152	alimentary system	FJ2613
FMA7152	alimentary system	FJ2575
FMA7152	alimentary system	FJ2574
FMA7152	alimentary system	FJ2577
FMA7152	alimentary system	FJ2610
FMA7152	alimentary system	FJ1883
FMA7152	alimentary system	FJ2576
FMA7152	alimentary system	FJ2571
FMA7152	alimentary system	FJ2570
FMA7152	alimentary system	FJ2573
FMA7152	alimentary system	FJ2572
FMA7152	alimentary system	FJ2591
FMA7152	alimentary system	FJ2590
FMA7152	alimentary system	FJ2627
FMA7152	alimentary system	FJ2748
FMA7152	alimentary system	FJ2626
FMA7152	alimentary system	FJ2629
FMA7152	alimentary system	FJ2628
FMA7152	alimentary system	FJ2623
FMA7152	alimentary system	FJ1896
FMA7152	alimentary system	FJ2589
FMA7152	alimentary system	FJ2622
FMA7152	alimentary system	FJ2625
FMA7152	alimentary system	FJ2624
FMA7152	alimentary system	FJ1893
FMA7152	alimentary system	FJ2586
FMA7152	alimentary system	FJ2585
FMA7152	alimentary system	FJ1895
FMA7152	alimentary system	FJ2588
FMA7152	alimentary system	FJ2621
FMA7152	alimentary system	FJ2587
FMA7152	alimentary system	FJ2620
FMA7152	alimentary system	FJ2741
FMA7152	alimentary system	FJ2582
FMA7152	alimentary system	FJ3396
FMA7152	alimentary system	FJ2581
FMA7152	alimentary system	FJ1253
FMA7152	alimentary system	FJ2584
FMA7152	alimentary system	FJ3398
FMA7152	alimentary system	FJ1252
FMA7152	alimentary system	FJ2583
FMA7152	alimentary system	FJ3397
FMA7152	alimentary system	FJ2597
FMA7152	alimentary system	FJ2630
FMA7152	alimentary system	FJ2596
FMA7152	alimentary system	FJ3289
FMA7152	alimentary system	FJ2599
FMA7152	alimentary system	FJ2753
FMA7152	alimentary system	FJ2598
FMA7152	alimentary system	FJ2593
FMA7152	alimentary system	FJ2592
FMA7152	alimentary system	FJ2595
FMA7152	alimentary system	FJ2594
FMA71132	gastrointestinal tractu	FJ2409
FMA71132	gastrointestinal tractu	FJ2405
FMA71132	gastrointestinal tractu	FJ2404
FMA71132	gastrointestinal tractu	FJ3073
FMA71132	gastrointestinal tractu	FJ3072
FMA71132	gastrointestinal tractu	FJ3075
FMA71132	gastrointestinal tractu	FJ3074
FMA71132	gastrointestinal tractu	FJ3071
FMA71132	gastrointestinal tractu	FJ2818
FMA71132	gastrointestinal tractu	FJ2817
FMA71132	gastrointestinal tractu	FJ2819
FMA71132	gastrointestinal tractu	FJ2816
FMA71132	gastrointestinal tractu	FJ3107
FMA71132	gastrointestinal tractu	FJ3106
FMA71132	gastrointestinal tractu	FJ2416
FMA71132	gastrointestinal tractu	FJ3109
FMA71132	gastrointestinal tractu	FJ2415
FMA71132	gastrointestinal tractu	FJ3108
FMA71132	gastrointestinal tractu	FJ3103
FMA71132	gastrointestinal tractu	FJ3102
FMA71132	gastrointestinal tractu	FJ3105
FMA71132	gastrointestinal tractu	FJ3104
FMA71132	gastrointestinal tractu	FJ3083
FMA71132	gastrointestinal tractu	FJ3086
FMA71132	gastrointestinal tractu	FJ3080
FMA71132	gastrointestinal tractu	FJ3081
FMA71132	gastrointestinal tractu	FJ2824
FMA71132	gastrointestinal tractu	FJ2821
FMA71132	gastrointestinal tractu	FJ2820
FMA71132	gastrointestinal tractu	FJ3117
FMA71132	gastrointestinal tractu	FJ2823
FMA71132	gastrointestinal tractu	FJ2822
FMA71132	gastrointestinal tractu	FJ3114
FMA71132	gastrointestinal tractu	FJ3113
FMA71132	gastrointestinal tractu	FJ3116
FMA71132	gastrointestinal tractu	FJ3115
FMA71132	gastrointestinal tractu	FJ3077
FMA71132	gastrointestinal tractu	FJ3110
FMA71132	gastrointestinal tractu	FJ3076
FMA71132	gastrointestinal tractu	FJ2386
FMA71132	gastrointestinal tractu	FJ3079
FMA71132	gastrointestinal tractu	FJ3112
FMA71132	gastrointestinal tractu	FJ3111
FMA71132	gastrointestinal tractu	FJ3095
FMA71132	gastrointestinal tractu	FJ3096
FMA71132	gastrointestinal tractu	FJ3091
FMA71132	gastrointestinal tractu	FJ3090
FMA71132	gastrointestinal tractu	FJ3093
FMA71132	gastrointestinal tractu	FJ3092
FMA71132	gastrointestinal tractu	FJ3128
FMA71132	gastrointestinal tractu	FJ3125
FMA71132	gastrointestinal tractu	FJ3124
FMA71132	gastrointestinal tractu	FJ3127
FMA71132	gastrointestinal tractu	FJ3126
FMA71132	gastrointestinal tractu	FJ3088
FMA71132	gastrointestinal tractu	FJ3123
FMA71132	gastrointestinal tractu	FJ3089
FMA71132	gastrointestinal tractu	FJ3122
FMA71132	gastrointestinal tractu	FJ1916
FMA71132	gastrointestinal tractu	FJ2609
FMA71132	gastrointestinal tractu	FJ2608
FMA71132	gastrointestinal tractu	FJ2605
FMA71132	gastrointestinal tractu	FJ2604
FMA71132	gastrointestinal tractu	FJ1914
FMA71132	gastrointestinal tractu	FJ2607
FMA71132	gastrointestinal tractu	FJ1913
FMA71132	gastrointestinal tractu	FJ2606
FMA71132	gastrointestinal tractu	FJ2568
FMA71132	gastrointestinal tractu	FJ2601
FMA71132	gastrointestinal tractu	FJ2567
FMA71132	gastrointestinal tractu	FJ2600
FMA71132	gastrointestinal tractu	FJ2603
FMA71132	gastrointestinal tractu	FJ2569
FMA71132	gastrointestinal tractu	FJ2602
FMA71132	gastrointestinal tractu	FJ2564
FMA71132	gastrointestinal tractu	FJ2563
FMA71132	gastrointestinal tractu	FJ2566
FMA71132	gastrointestinal tractu	FJ2565
FMA71132	gastrointestinal tractu	FJ2580
FMA71132	gastrointestinal tractu	FJ2619
FMA71132	gastrointestinal tractu	FJ2616
FMA71132	gastrointestinal tractu	FJ2615
FMA71132	gastrointestinal tractu	FJ2618
FMA71132	gastrointestinal tractu	FJ2617
FMA71132	gastrointestinal tractu	FJ2579
FMA71132	gastrointestinal tractu	FJ2612
FMA71132	gastrointestinal tractu	FJ2578
FMA71132	gastrointestinal tractu	FJ2611
FMA71132	gastrointestinal tractu	FJ2614
FMA71132	gastrointestinal tractu	FJ2613
FMA71132	gastrointestinal tractu	FJ2575
FMA71132	gastrointestinal tractu	FJ2574
FMA71132	gastrointestinal tractu	FJ2577
FMA71132	gastrointestinal tractu	FJ2610
FMA71132	gastrointestinal tractu	FJ1883
FMA71132	gastrointestinal tractu	FJ2576
FMA71132	gastrointestinal tractu	FJ2571
FMA71132	gastrointestinal tractu	FJ2570
FMA71132	gastrointestinal tractu	FJ2573
FMA71132	gastrointestinal tractu	FJ2572
FMA71132	gastrointestinal tractu	FJ2591
FMA71132	gastrointestinal tractu	FJ2590
FMA71132	gastrointestinal tractu	FJ2627
FMA71132	gastrointestinal tractu	FJ2626
FMA71132	gastrointestinal tractu	FJ2629
FMA71132	gastrointestinal tractu	FJ2628
FMA71132	gastrointestinal tractu	FJ2623
FMA71132	gastrointestinal tractu	FJ1896
FMA71132	gastrointestinal tractu	FJ2589
FMA71132	gastrointestinal tractu	FJ2622
FMA71132	gastrointestinal tractu	FJ2625
FMA71132	gastrointestinal tractu	FJ2624
FMA71132	gastrointestinal tractu	FJ1893
FMA71132	gastrointestinal tractu	FJ2586
FMA71132	gastrointestinal tractu	FJ2585
FMA71132	gastrointestinal tractu	FJ1895
FMA71132	gastrointestinal tractu	FJ2588
FMA71132	gastrointestinal tractu	FJ2621
FMA71132	gastrointestinal tractu	FJ2587
FMA71132	gastrointestinal tractu	FJ2620
FMA71132	gastrointestinal tractu	FJ2582
FMA71132	gastrointestinal tractu	FJ3396
FMA71132	gastrointestinal tractu	FJ2581
FMA71132	gastrointestinal tractu	FJ2584
FMA71132	gastrointestinal tractu	FJ3398
FMA71132	gastrointestinal tractu	FJ2583
FMA71132	gastrointestinal tractu	FJ3397
FMA71132	gastrointestinal tractu	FJ2597
FMA71132	gastrointestinal tractu	FJ2630
FMA71132	gastrointestinal tractu	FJ2596
FMA71132	gastrointestinal tractu	FJ2599
FMA71132	gastrointestinal tractu	FJ2598
FMA71132	gastrointestinal tractu	FJ2593
FMA71132	gastrointestinal tractu	FJ2592
FMA71132	gastrointestinal tractu	FJ2595
FMA71132	gastrointestinal tractu	FJ2594
FMA265228	pancreaticobiliary sososo	FJ3072
FMA265228	pancreaticobiliary sososo	FJ3096
FMA265228	pancreaticobiliary sososo	FJ3080
FMA265228	pancreaticobiliary sososo	FJ3090
FMA265228	pancreaticobiliary sososo	FJ3071
FMA265228	pancreaticobiliary sososo	FJ2817
FMA265228	pancreaticobiliary sososo	FJ2629
FMA265228	pancreaticobiliary sososo	FJ1896
FMA265228	pancreaticobiliary sososo	FJ3109
FMA265228	pancreaticobiliary sososo	FJ3108
FMA265228	pancreaticobiliary sososo	FJ2630
FMA265228	pancreaticobiliary sososo	FJ3103
FMA265228	pancreaticobiliary sososo	FJ1895
FMA265228	pancreaticobiliary sososo	FJ3105
FMA265228	pancreaticobiliary sososo	FJ1883
FMA265228	pancreaticobiliary sososo	FJ3104
FMA265228	pancreaticobiliary sososo	FJ3088
FMA265228	pancreaticobiliary sososo	FJ3110
FMA265228	pancreaticobiliary sososo	FJ3079
FMA265228	pancreaticobiliary sososo	FJ3123
FMA265228	pancreaticobiliary sososo	FJ3089
FMA54640	tongue	FJ2761
